Step; Train Loss; Train Loss Avg; Val Loss Avg ; lr;  norm ;  dt (s);  Tokens/s;
14702; 3.446; NA; NA; 6.195e-05; 0.653; 0.3791; 86434.15726809634;
14703; 3.64; NA; NA; 6.194e-05; 0.6461; 0.3856; 84971.61520375352;
14704; 3.559; NA; NA; 6.193e-05; 0.7601; 0.3822; 85730.0291125028;
14705; 3.568; NA; NA; 6.192e-05; 0.7575; 0.3796; 86327.25935370891;
14706; 3.475; NA; NA; 6.192e-05; 0.6791; 0.382; 85784.2342007319;
14707; 3.494; NA; NA; 6.191e-05; 0.6432; 0.3817; 85856.20317790311;
14708; 3.512; NA; NA; 6.19e-05; 0.6562; 0.3792; 86423.28709803181;
14709; 3.453; NA; NA; 6.19e-05; 0.6436; 0.3855; 85008.87792374873;
14710; 3.503; NA; NA; 6.189e-05; 0.7202; 0.3844; 85236.31394291653;
14711; 3.395; NA; NA; 6.188e-05; 0.6737; 0.3789; 86485.28371718392;
14712; 3.753; NA; NA; 6.188e-05; 0.7267; 0.384; 85325.21388705746;
14713; 3.433; NA; NA; 6.187e-05; 0.7086; 0.3829; 85572.8320825849;
14714; 3.618; NA; NA; 6.186e-05; 0.772; 0.3792; 86403.99927828473;
14715; 3.457; NA; NA; 6.186e-05; 0.6624; 0.3812; 85960.53907875669;
14716; 3.397; NA; NA; 6.185e-05; 0.6698; 0.385; 85103.25812973268;
14717; 3.39; NA; NA; 6.184e-05; 0.6632; 0.385; 85109.37137358183;
14718; 3.549; NA; NA; 6.183e-05; 0.715; 0.387; 84668.73872065695;
14719; 3.416; NA; NA; 6.183e-05; 0.6585; 0.3834; 85469.80672258978;
14720; 3.427; NA; NA; 6.182e-05; 0.6661; 0.3829; 85582.4767996493;
14721; 3.4; NA; NA; 6.181e-05; 0.6825; 0.3869; 84692.21716225917;
14722; 3.33; NA; NA; 6.181e-05; 0.7151; 0.3837; 85394.0267666086;
14723; 3.497; NA; NA; 6.18e-05; 0.668; 0.3809; 86020.58117659576;
14724; 3.55; NA; NA; 6.179e-05; 0.6707; 0.3857; 84966.93996258557;
14725; 3.468; NA; NA; 6.179e-05; 0.7754; 0.3866; 84750.86575049856;
14726; 3.411; NA; NA; 6.178e-05; 0.7589; 0.3845; 85217.81643307647;
14727; 3.233; NA; NA; 6.177e-05; 0.6375; 0.3797; 86311.04962671945;
14728; 3.591; NA; NA; 6.177e-05; 0.7161; 0.3833; 85488.67967501117;
14729; 3.657; NA; NA; 6.176e-05; 0.7059; 0.3885; 84348.44166663087;
14730; 3.59; NA; NA; 6.175e-05; 0.7259; 0.3839; 85365.75658772883;
14731; 3.531; NA; NA; 6.175e-05; 0.6225; 0.3811; 85990.87245486915;
14732; 3.402; NA; NA; 6.174e-05; 0.654; 0.385; 85112.11207834535;
14733; 3.518; NA; NA; 6.173e-05; 0.6692; 0.387; 84663.94028633434;
14734; 3.548; NA; NA; 6.173e-05; 0.6587; 0.3853; 85035.75468383894;
14735; 3.77; NA; NA; 6.172e-05; 0.7672; 0.3813; 85948.33647178892;
14736; 3.629; NA; NA; 6.171e-05; 0.6552; 0.3825; 85669.2169858717;
14737; 3.417; NA; NA; 6.171e-05; 0.6578; 0.3887; 84304.41182871549;
14738; 3.459; NA; NA; 6.17e-05; 0.6525; 0.3844; 85247.83930808793;
14739; 3.299; NA; NA; 6.17e-05; 0.6525; 0.3846; 85190.66606665798;
14740; 3.572; NA; NA; 6.169e-05; 0.6984; 0.3874; 84586.77070557621;
14741; 3.608; NA; NA; 6.168e-05; 0.7121; 0.3833; 85498.62455404327;
14742; 3.333; NA; NA; 6.168e-05; 0.6356; 0.3839; 85353.66924331881;
14743; 3.499; NA; NA; 6.167e-05; 0.6841; 0.3819; 85801.21078516447;
14744; 3.408; NA; NA; 6.166e-05; 0.6744; 0.3865; 84788.14429640541;
14745; 3.452; NA; NA; 6.166e-05; 0.703; 0.3842; 85278.782876853;
14746; 3.559; NA; NA; 6.165e-05; 0.6684; 0.3838; 85378.48380722356;
14747; 3.556; NA; NA; 6.164e-05; 0.6817; 0.3838; 85382.09054273082;
14748; 3.514; NA; NA; 6.164e-05; 0.6497; 0.3876; 84543.8959088415;
14749; 3.462; NA; NA; 6.163e-05; 0.6896; 0.3858; 84944.09646518866;
14750; 3.375; NA; NA; 6.162e-05; 0.6349; 0.3806; 86100.012762244;
14751; 3.501; NA; NA; 6.162e-05; 0.6587; 0.3824; 85693.84137664862;
14752; 3.973; NA; NA; 6.161e-05; 1.171; 0.3868; 84709.12970444646;
14753; 3.615; NA; NA; 6.161e-05; 0.8303; 0.384; 85331.78289899307;
14754; 3.432; NA; NA; 6.16e-05; 0.6663; 0.3836; 85411.64542462539;
14755; 3.621; NA; NA; 6.159e-05; 0.6461; 0.383; 85560.95235344213;
14756; 3.654; NA; NA; 6.159e-05; 0.6818; 0.3866; 84762.78295406468;
14757; 3.626; NA; NA; 6.158e-05; 0.6576; 0.3851; 85084.92366628181;
14758; 3.283; NA; NA; 6.157e-05; 0.6452; 0.3818; 85834.80887307855;
14759; 3.437; NA; NA; 6.157e-05; 0.6588; 0.3813; 85931.51653150147;
14760; 3.442; NA; NA; 6.156e-05; 0.8655; 0.3836; 85428.31554516286;
14761; 3.416; NA; NA; 6.155e-05; 0.6776; 0.3867; 84746.9463501622;
14762; 3.668; NA; NA; 6.155e-05; 0.6723; 0.3856; 84988.69208431654;
14763; 3.504; NA; NA; 6.154e-05; 0.6603; 0.3847; 85167.80768189234;
14764; 3.601; NA; NA; 6.154e-05; 0.6709; 0.3871; 84642.82320945563;
14765; 3.486; NA; NA; 6.153e-05; 0.7473; 0.3858; 84936.32722488337;
14766; 3.432; NA; NA; 6.152e-05; 0.9388; 0.3834; 85459.86854600218;
14767; 3.514; NA; NA; 6.152e-05; 0.7146; 0.3878; 84495.81758010841;
14768; 3.471; NA; NA; 6.151e-05; 0.651; 0.3869; 84701.92538852312;
14769; 3.648; NA; NA; 6.151e-05; 0.6911; 0.3929; 83395.75328406652;
14770; 3.33; NA; NA; 6.15e-05; 0.671; 0.3888; 84274.5329252021;
14771; 3.641; NA; NA; 6.149e-05; 0.6544; 0.3861; 84866.46796334363;
14772; 3.604; NA; NA; 6.149e-05; 0.6677; 0.3862; 84837.07963660022;
14773; 3.402; NA; NA; 6.148e-05; 0.6472; 0.3802; 86189.04886048229;
14774; 3.534; NA; NA; 6.147e-05; 0.638; 0.3835; 85441.80505393617;
14775; 3.535; NA; NA; 6.147e-05; 0.6695; 0.3945; 83071.84008307247;
14776; 3.673; NA; NA; 6.146e-05; 0.6654; 0.3823; 85716.5019068699;
14777; 3.479; NA; NA; 6.146e-05; 0.6073; 0.3809; 86037.92074610169;
14778; 3.721; NA; NA; 6.145e-05; 0.7032; 0.3841; 85320.02296407394;
14779; 3.52; NA; NA; 6.144e-05; 0.6855; 0.3868; 84719.6773625252;
14780; 3.454; NA; NA; 6.144e-05; 0.6385; 0.3865; 84785.63363123273;
14781; 3.616; NA; NA; 6.143e-05; 0.6898; 0.385; 85116.80330957261;
14782; 3.382; NA; NA; 6.143e-05; 0.6666; 0.3841; 85303.8715814418;
14783; 3.551; NA; NA; 6.142e-05; 0.6592; 0.3871; 84644.2306868466;
14784; 3.643; NA; NA; 6.141e-05; 0.6524; 0.3808; 86060.70975078271;
14785; 3.512; NA; NA; 6.141e-05; 0.6286; 0.3813; 85945.05794769592;
14786; 3.589; NA; NA; 6.14e-05; 0.6618; 0.3833; 85488.04157994848;
14787; 3.448; NA; NA; 6.14e-05; 0.6811; 0.385; 85104.36477256825;
14788; 3.598; NA; NA; 6.139e-05; 0.7223; 0.3847; 85175.30261322347;
14789; 3.74; NA; NA; 6.138e-05; 0.7523; 0.3837; 85403.52507970911;
14790; 3.57; NA; NA; 6.138e-05; 0.6352; 0.3786; 86546.49735396427;
14791; 3.541; NA; NA; 6.137e-05; 0.6746; 0.394; 83167.45109064317;
14792; 3.649; NA; NA; 6.137e-05; 0.6731; 0.3879; 84468.19080467259;
14793; 3.451; NA; NA; 6.136e-05; 0.6595; 0.3792; 86407.47588286367;
14794; 3.344; NA; NA; 6.136e-05; 0.6949; 0.3892; 84198.79341426134;
14795; 3.61; NA; NA; 6.135e-05; 0.6892; 0.3844; 85241.44181687711;
14796; 3.272; NA; NA; 6.134e-05; 0.6651; 0.382; 85787.01854259579;
14797; 3.42; NA; NA; 6.134e-05; 0.6175; 0.384; 85326.06144466864;
14798; 3.466; NA; NA; 6.133e-05; 0.6857; 0.3855; 85001.62253401265;
14799; 3.486; NA; NA; 6.133e-05; 0.7049; 0.3841; 85311.86707535236;
14800; 3.696; 3.707; 3.646; 6.132e-05; 0.8477; 0.3804; 86146.80261049866;
14801; 3.447; NA; NA; 6.131e-05; 0.6443; 0.3733; 87790.23790671321;
14802; 3.725; NA; NA; 6.131e-05; 0.7963; 0.3781; 86666.83490989897;
14803; 3.628; NA; NA; 6.13e-05; 0.7092; 0.3797; 86301.99868260352;
14804; 3.594; NA; NA; 6.13e-05; 0.7354; 0.3793; 86383.36269912352;
14805; 3.607; NA; NA; 6.129e-05; 0.7136; 0.379; 86469.06899836297;
14806; 3.534; NA; NA; 6.129e-05; 0.6556; 0.3801; 86211.59353533579;
14807; 3.479; NA; NA; 6.128e-05; 0.6464; 0.3788; 86502.86560043604;
14808; 3.571; NA; NA; 6.127e-05; 0.7071; 0.3854; 85025.39118040442;
14809; 3.449; NA; NA; 6.127e-05; 0.6792; 0.3863; 84821.94813750098;
14810; 3.651; NA; NA; 6.126e-05; 0.6873; 0.3795; 86343.25819620122;
14811; 3.341; NA; NA; 6.126e-05; 0.6703; 0.3833; 85486.0741801354;
14812; 3.492; NA; NA; 6.125e-05; 0.6372; 0.3814; 85917.92567142645;
14813; 3.503; NA; NA; 6.125e-05; 0.6849; 0.3827; 85628.4922953084;
14814; 3.557; NA; NA; 6.124e-05; 0.6542; 0.3849; 85142.85168279834;
14815; 3.396; NA; NA; 6.124e-05; 0.662; 0.3867; 84737.85473734702;
14816; 3.441; NA; NA; 6.123e-05; 0.681; 0.3851; 85098.35762881875;
14817; 3.8; NA; NA; 6.122e-05; 0.8267; 0.3797; 86302.26964138824;
14818; 3.479; NA; NA; 6.122e-05; 0.7228; 0.3851; 85078.8666002241;
14819; 3.601; NA; NA; 6.121e-05; 0.7047; 0.3876; 84538.22761894276;
14820; 3.523; NA; NA; 6.121e-05; 0.7119; 0.3884; 84366.25291776008;
14821; 3.368; NA; NA; 6.12e-05; 0.7001; 0.3879; 84479.35358542105;
14822; 3.721; NA; NA; 6.12e-05; 0.7049; 0.3813; 85934.04178937247;
14823; 3.377; NA; NA; 6.119e-05; 0.6329; 0.3839; 85354.67639127816;
14824; 3.56; NA; NA; 6.119e-05; 0.6921; 0.3917; 83649.79383917985;
14825; 3.656; NA; NA; 6.118e-05; 0.7192; 0.389; 84243.48752060285;
14826; 3.544; NA; NA; 6.117e-05; 0.7285; 0.3825; 85670.49860061311;
14827; 3.539; NA; NA; 6.117e-05; 0.7736; 0.3883; 84387.85397056963;
14828; 3.702; NA; NA; 6.116e-05; 0.642; 0.3942; 83118.26086052004;
14829; 3.714; NA; NA; 6.116e-05; 0.6568; 0.3855; 85005.93355830225;
14830; 3.622; NA; NA; 6.115e-05; 0.7668; 0.3844; 85253.7618087036;
14831; 3.685; NA; NA; 6.115e-05; 0.6867; 0.3827; 85621.1840981611;
14832; 3.631; NA; NA; 6.114e-05; 0.687; 0.3854; 85015.55607982764;
14833; 3.706; NA; NA; 6.114e-05; 0.6696; 0.3852; 85072.3891274381;
14834; 3.566; NA; NA; 6.113e-05; 0.6418; 0.3839; 85353.72225051359;
14835; 3.605; NA; NA; 6.113e-05; 0.7025; 0.3839; 85360.18962229816;
14836; 3.769; NA; NA; 6.112e-05; 0.8606; 0.3873; 84609.94326584309;
14837; 3.745; NA; NA; 6.112e-05; 0.6919; 0.3867; 84731.48132151045;
14838; 3.599; NA; NA; 6.111e-05; 0.6522; 0.3801; 86209.10601404672;
14839; 3.595; NA; NA; 6.111e-05; 0.6743; 0.3827; 85627.63871889013;
14840; 3.9; NA; NA; 6.11e-05; 0.775; 0.3877; 84527.04927502005;
14841; 3.873; NA; NA; 6.109e-05; 0.8554; 0.3854; 85033.86065700046;
14842; 3.617; NA; NA; 6.109e-05; 0.6655; 0.3818; 85833.36152332895;
14843; 3.714; NA; NA; 6.108e-05; 0.7647; 0.3824; 85688.39181041175;
14844; 3.774; NA; NA; 6.108e-05; 0.7533; 0.3871; 84650.95594716912;
14845; 3.751; NA; NA; 6.107e-05; 0.6562; 0.3845; 85213.69522479747;
14846; 3.622; NA; NA; 6.107e-05; 0.9366; 0.3836; 85420.29821010047;
14847; 3.65; NA; NA; 6.106e-05; 0.7149; 0.3828; 85598.57393085047;
14848; 3.808; NA; NA; 6.106e-05; 0.9137; 0.3873; 84596.87133963712;
14849; 3.657; NA; NA; 6.105e-05; 0.6973; 0.3853; 85038.91158274187;
14850; 3.756; NA; NA; 6.105e-05; 0.707; 0.382; 85776.63172623665;
14851; 3.864; NA; NA; 6.104e-05; 0.7852; 0.3832; 85516.44603288775;
14852; 3.879; NA; NA; 6.104e-05; 0.8889; 0.3867; 84741.45979867585;
14853; 3.562; NA; NA; 6.103e-05; 0.6672; 0.3838; 85366.76402096421;
14854; 3.687; NA; NA; 6.103e-05; 0.8289; 0.3821; 85756.13317759342;
14855; 3.83; NA; NA; 6.102e-05; 0.9979; 0.386; 84899.02317938885;
14856; 3.622; NA; NA; 6.102e-05; 0.665; 0.3865; 84788.66737036532;
14857; 3.672; NA; NA; 6.101e-05; 0.6635; 0.382; 85787.87529953266;
14858; 3.592; NA; NA; 6.101e-05; 0.6978; 0.3829; 85587.27332464003;
14859; 3.722; NA; NA; 6.1e-05; 0.7107; 0.3846; 85202.0206323868;
14860; 3.771; NA; NA; 6.1e-05; 0.683; 0.3868; 84721.71409409212;
14861; 3.66; NA; NA; 6.099e-05; 0.6732; 0.3859; 84919.69113316502;
14862; 3.585; NA; NA; 6.099e-05; 0.6785; 0.3843; 85257.25223907447;
14863; 3.521; NA; NA; 6.098e-05; 0.6906; 0.387; 84674.84186310714;
14864; 3.68; NA; NA; 6.098e-05; 0.6935; 0.3865; 84771.20019145212;
14865; 3.703; NA; NA; 6.097e-05; 0.7236; 0.3933; 83316.12933011964;
14866; 3.622; NA; NA; 6.097e-05; 0.6449; 0.3857; 84947.35156938089;
14867; 3.64; NA; NA; 6.096e-05; 0.6888; 0.3798; 86284.44417993055;
14868; 3.665; NA; NA; 6.096e-05; 0.6806; 0.3845; 85221.72666584817;
14869; 3.584; NA; NA; 6.095e-05; 0.6419; 0.3947; 83011.58056122634;
14870; 3.723; NA; NA; 6.095e-05; 0.6991; 0.3835; 85436.86548750794;
14871; 3.604; NA; NA; 6.094e-05; 0.7255; 0.3812; 85965.21676734799;
14872; 3.585; NA; NA; 6.094e-05; 0.6745; 0.3895; 84129.8326339804;
14873; 3.787; NA; NA; 6.093e-05; 0.67; 0.3827; 85624.38461490539;
14874; 3.678; NA; NA; 6.093e-05; 0.6567; 0.382; 85779.2014260027;
14875; 3.685; NA; NA; 6.092e-05; 0.6749; 0.3918; 83643.63394433493;
14876; 3.657; NA; NA; 6.092e-05; 0.6644; 0.3808; 86059.90142359339;
14877; 3.479; NA; NA; 6.091e-05; 0.6924; 0.3828; 85611.26401658419;
14878; 3.706; NA; NA; 6.091e-05; 0.7184; 0.3852; 85072.75773763173;
14879; 3.536; NA; NA; 6.09e-05; 0.6944; 0.3848; 85162.31927314051;
14880; 3.722; NA; NA; 6.09e-05; 0.6725; 0.3843; 85268.7832677351;
14881; 3.607; NA; NA; 6.089e-05; 0.6587; 0.3827; 85612.11726657065;
14882; 3.643; NA; NA; 6.089e-05; 0.6845; 0.3819; 85805.44258876692;
14883; 3.627; NA; NA; 6.089e-05; 0.6496; 0.388; 84447.01559000612;
14884; 3.639; NA; NA; 6.088e-05; 0.6418; 0.3861; 84868.87860459286;
14885; 3.522; NA; NA; 6.088e-05; 0.6566; 0.3836; 85423.80229062338;
14886; 3.642; NA; NA; 6.087e-05; 0.6961; 0.3833; 85479.90670279771;
14887; 3.638; NA; NA; 6.087e-05; 0.7074; 0.3844; 85250.85333503704;
14888; 3.451; NA; NA; 6.086e-05; 0.6796; 0.3866; 84763.61937490055;
14889; 3.641; NA; NA; 6.086e-05; 0.6781; 0.3854; 85032.17714841828;
14890; 3.495; NA; NA; 6.085e-05; 0.6589; 0.3864; 84812.16004344312;
14891; 3.645; NA; NA; 6.085e-05; 0.7093; 0.386; 84887.74922347254;
14892; 3.832; NA; NA; 6.084e-05; 0.7378; 0.3826; 85646.68818983997;
14893; 3.775; NA; NA; 6.084e-05; 0.6937; 0.3827; 85634.0943128659;
14894; 3.627; NA; NA; 6.083e-05; 0.815; 0.3891; 84209.05957174613;
14895; 3.607; NA; NA; 6.083e-05; 0.6197; 0.3832; 85500.80529133577;
14896; 3.762; NA; NA; 6.083e-05; 0.7245; 0.3804; 86149.71853950544;
14897; 3.735; NA; NA; 6.082e-05; 0.7323; 0.384; 85336.65733569277;
14898; 3.499; NA; NA; 6.082e-05; 0.6684; 0.3851; 85081.55267092118;
14899; 3.838; NA; NA; 6.081e-05; 0.7275; 0.386; 84900.70141955251;
14900; 3.662; 3.699; 3.64; 6.081e-05; 0.6977; 0.378; 86685.69351731898;
14901; 3.718; NA; NA; 6.08e-05; 0.6416; 0.374; 87613.1690225422;
14902; 3.956; NA; NA; 6.08e-05; 0.8577; 0.3786; 86552.4381612001;
14903; 3.692; NA; NA; 6.079e-05; 0.7466; 0.3916; 83669.75609447254;
14904; 3.535; NA; NA; 6.079e-05; 0.7202; 0.3826; 85645.94099208966;
14905; 3.641; NA; NA; 6.078e-05; 0.732; 0.3883; 84398.73638703846;
14906; 3.774; NA; NA; 6.078e-05; 1.159; 0.3896; 84110.26795174883;
14907; 3.675; NA; NA; 6.078e-05; 0.6347; 0.3828; 85600.70645535388;
14908; 3.518; NA; NA; 6.077e-05; 0.6369; 0.384; 85340.57848238657;
14909; 3.617; NA; NA; 6.077e-05; 0.7197; 0.3848; 85151.76662885281;
14910; 3.726; NA; NA; 6.076e-05; 0.6883; 0.3846; 85199.27413434733;
14911; 3.533; NA; NA; 6.076e-05; 0.6883; 0.3862; 84842.21195899097;
14912; 3.701; NA; NA; 6.075e-05; 0.682; 0.3805; 86116.30518637893;
14913; 3.605; NA; NA; 6.075e-05; 0.8171; 0.3808; 86040.50612536192;
14914; 3.738; NA; NA; 6.075e-05; 0.7607; 0.3839; 85348.7398619655;
14915; 3.654; NA; NA; 6.074e-05; 0.8419; 0.3863; 84822.1575331771;
14916; 3.681; NA; NA; 6.074e-05; 0.6759; 0.3854; 85023.3398218975;
14917; 3.885; NA; NA; 6.073e-05; 0.7528; 0.3806; 86106.21610419032;
14918; 3.589; NA; NA; 6.073e-05; 0.6871; 0.382; 85778.45191433324;
14919; 3.655; NA; NA; 6.072e-05; 0.73; 0.3835; 85455.2456900545;
14920; 3.654; NA; NA; 6.072e-05; 0.6785; 0.3864; 84797.29902257782;
14921; 3.801; NA; NA; 6.072e-05; 0.7899; 0.382; 85787.5004662671;
14922; 3.539; NA; NA; 6.071e-05; 0.7093; 0.3827; 85615.3171055025;
14923; 3.531; NA; NA; 6.071e-05; 0.7204; 0.3835; 85453.49232380057;
14924; 3.544; NA; NA; 6.07e-05; 0.71; 0.3873; 84595.51750643211;
14925; 3.679; NA; NA; 6.07e-05; 0.7181; 0.3868; 84709.28633362055;
14926; 3.732; NA; NA; 6.069e-05; 0.9359; 0.3804; 86136.70638152258;
14927; 3.864; NA; NA; 6.069e-05; 0.6888; 0.3797; 86297.01334461867;
14928; 3.588; NA; NA; 6.069e-05; 0.6731; 0.3844; 85246.25306371562;
14929; 3.743; NA; NA; 6.068e-05; 0.7241; 0.3934; 83302.0908547621;
14930; 3.568; NA; NA; 6.068e-05; 0.7036; 0.3841; 85313.34984822998;
14931; 3.707; NA; NA; 6.067e-05; 0.672; 0.3781; 86674.26804776455;
14932; 3.866; NA; NA; 6.067e-05; 0.8053; 0.3895; 84127.61827904335;
14933; 3.466; NA; NA; 6.067e-05; 0.6952; 0.3966; 82619.75475500026;
14934; 3.904; NA; NA; 6.066e-05; 0.7718; 0.3833; 85485.11709945495;
14935; 3.697; NA; NA; 6.066e-05; 0.6685; 0.3845; 85226.58853673813;
14936; 3.631; NA; NA; 6.065e-05; 0.7795; 0.3821; 85766.99672318154;
14937; 3.715; NA; NA; 6.065e-05; 0.9742; 0.3836; 85427.78454928793;
14938; 3.535; NA; NA; 6.064e-05; 0.6874; 0.3882; 84414.33941284171;
14939; 3.855; NA; NA; 6.064e-05; 0.7032; 0.3829; 85575.81585119756;
14940; 3.801; NA; NA; 6.064e-05; 0.7287; 0.3813; 85942.2633377543;
14941; 3.808; NA; NA; 6.063e-05; 0.737; 0.3841; 85320.55262115622;
14942; 3.681; NA; NA; 6.063e-05; 0.7063; 0.3875; 84562.10197981667;
14943; 3.857; NA; NA; 6.062e-05; 0.7092; 0.3854; 85022.07749663008;
14944; 3.721; NA; NA; 6.062e-05; 0.6603; 0.3794; 86375.32796164865;
14945; 3.767; NA; NA; 6.062e-05; 0.6597; 0.3816; 85869.2380184198;
14946; 3.606; NA; NA; 6.061e-05; 0.6511; 0.3879; 84469.80013988266;
14947; 3.576; NA; NA; 6.061e-05; 0.6621; 0.3853; 85047.22587128589;
14948; 3.549; NA; NA; 6.061e-05; 0.6867; 0.3828; 85610.25080431518;
14949; 3.68; NA; NA; 6.06e-05; 0.6809; 0.3844; 85241.17747839494;
14950; 3.659; NA; NA; 6.06e-05; 0.964; 0.3861; 84863.63825487318;
14951; 3.481; NA; NA; 6.059e-05; 0.7061; 0.3852; 85062.8590300136;
14952; 3.648; NA; NA; 6.059e-05; 0.6861; 0.3807; 86077.41857968672;
14953; 3.617; NA; NA; 6.059e-05; 0.6926; 0.3846; 85200.96426603186;
14954; 3.6; NA; NA; 6.058e-05; 0.6565; 0.3858; 84942.57400208403;
14955; 3.582; NA; NA; 6.058e-05; 0.6642; 0.383; 85564.68106119939;
14956; 3.832; NA; NA; 6.057e-05; 0.775; 0.3837; 85401.45543481503;
14957; 3.523; NA; NA; 6.057e-05; 0.6959; 0.3804; 86146.31664152167;
14958; 3.702; NA; NA; 6.057e-05; 0.9665; 0.3834; 85475.12220411072;
14959; 3.776; NA; NA; 6.056e-05; 0.7539; 0.3862; 84847.97346875528;
14960; 3.909; NA; NA; 6.056e-05; 0.7741; 0.3833; 85497.77356478789;
14961; 3.897; NA; NA; 6.056e-05; 0.7171; 0.3844; 85247.78643232444;
14962; 3.989; NA; NA; 6.055e-05; 1.01; 0.3839; 85364.43105390844;
14963; 3.964; NA; NA; 6.055e-05; 1.303; 0.3866; 84765.50138213718;
14964; 3.58; NA; NA; 6.054e-05; 0.798; 0.3853; 85039.12205100282;
14965; 3.547; NA; NA; 6.054e-05; 0.711; 0.3799; 86260.56202347329;
14966; 3.672; NA; NA; 6.054e-05; 0.7043; 0.3803; 86165.48957592764;
14967; 3.551; NA; NA; 6.053e-05; 0.713; 0.3901; 84003.851513016;
14968; 3.671; NA; NA; 6.053e-05; 0.6873; 0.3833; 85491.0726163366;
14969; 3.635; NA; NA; 6.053e-05; 0.6983; 0.3804; 86144.21083931073;
14970; 3.827; NA; NA; 6.052e-05; 0.7126; 0.3873; 84610.41205535179;
14971; 3.524; NA; NA; 6.052e-05; 0.7944; 0.391; 83803.16683261983;
14972; 3.687; NA; NA; 6.052e-05; 0.8169; 0.3829; 85586.68705385638;
14973; 3.59; NA; NA; 6.051e-05; 0.6649; 0.3818; 85834.48723558261;
14974; 3.602; NA; NA; 6.051e-05; 0.6582; 0.3853; 85048.96260515174;
14975; 3.942; NA; NA; 6.05e-05; 0.8073; 0.3869; 84703.38703468711;
14976; 4.446; NA; NA; 6.05e-05; 1.352; 0.382; 85770.79693808904;
14977; 4.172; NA; NA; 6.05e-05; 1.077; 0.382; 85776.68526007808;
14978; 3.658; NA; NA; 6.049e-05; 0.6816; 0.3825; 85662.86287916421;
14979; 3.388; NA; NA; 6.049e-05; 0.8822; 0.3864; 84804.62422700958;
14980; 3.567; NA; NA; 6.049e-05; 0.7261; 0.385; 85116.80330957261;
14981; 3.795; NA; NA; 6.048e-05; 0.7798; 0.3816; 85878.4130568174;
14982; 3.677; NA; NA; 6.048e-05; 0.6973; 0.3802; 86179.59117806215;
14983; 3.497; NA; NA; 6.048e-05; 0.6792; 0.3947; 83027.92878778542;
14984; 3.651; NA; NA; 6.047e-05; 0.748; 0.3858; 84925.30574146152;
14985; 3.568; NA; NA; 6.047e-05; 0.6932; 0.3789; 86483.54224788446;
14986; 3.775; NA; NA; 6.047e-05; 0.7174; 0.383; 85563.24280684935;
14987; 3.737; NA; NA; 6.046e-05; 0.6782; 0.3885; 84336.69243013514;
14988; 3.5; NA; NA; 6.046e-05; 0.6699; 0.3839; 85361.83312702825;
14989; 3.501; NA; NA; 6.046e-05; 0.6569; 0.3843; 85267.83104631324;
14990; 3.715; NA; NA; 6.045e-05; 0.7508; 0.3866; 84751.9109851498;
14991; 3.712; NA; NA; 6.045e-05; 0.7459; 0.3866; 84751.85872280493;
14992; 3.632; NA; NA; 6.045e-05; 0.7094; 0.3815; 85894.72907831204;
14993; 3.501; NA; NA; 6.044e-05; 0.6734; 0.3803; 86166.19184537114;
14994; 3.929; NA; NA; 6.044e-05; 1.141; 0.3844; 85238.4813195196;
14995; 3.73; NA; NA; 6.044e-05; 0.7767; 0.3873; 84596.29855876206;
14996; 3.533; NA; NA; 6.043e-05; 0.6799; 0.3845; 85229.23109055054;
14997; 3.647; NA; NA; 6.043e-05; 0.6944; 0.3833; 85494.26341316549;
14998; 3.74; NA; NA; 6.043e-05; 0.7522; 0.3868; 84726.31015589168;
14999; 3.77; NA; NA; 6.042e-05; 0.7032; 0.3842; 85297.30686597658;
15000; 3.63; 3.698; 3.638; 6.042e-05; 0.6712; 0.381; 86001.52648365339;
15001; 3.607; NA; NA; 6.042e-05; 0.6732; 0.3725; 87961.21169795743;
15002; 3.634; NA; NA; 6.041e-05; 0.7938; 0.378; 86681.75713029735;
15003; 3.728; NA; NA; 6.041e-05; 0.6732; 0.3809; 86031.35027307525;
15004; 3.869; NA; NA; 6.041e-05; 0.7535; 0.379; 86469.72182257214;
15005; 3.795; NA; NA; 6.04e-05; 1.199; 0.3837; 85396.46747217324;
15006; 3.488; NA; NA; 6.04e-05; 0.6779; 0.3848; 85158.52001990187;
15007; 3.625; NA; NA; 6.04e-05; 0.7229; 0.3878; 84489.06500801927;
15008; 3.609; NA; NA; 6.039e-05; 0.697; 0.3838; 85384.74274854735;
15009; 3.713; NA; NA; 6.039e-05; 0.716; 0.3769; 86930.17479903885;
15010; 3.685; NA; NA; 6.039e-05; 0.6819; 0.3787; 86533.69196566581;
15011; 3.648; NA; NA; 6.038e-05; 0.6876; 0.3886; 84312.63482793503;
15012; 3.846; NA; NA; 6.038e-05; 1.085; 0.3827; 85627.47867520622;
15013; 3.679; NA; NA; 6.038e-05; 0.6576; 0.381; 86003.19477769407;
15014; 3.678; NA; NA; 6.037e-05; 0.7128; 0.3809; 86035.44323677017;
15015; 3.777; NA; NA; 6.037e-05; 0.6864; 0.3781; 86670.05942342279;
15016; 3.576; NA; NA; 6.037e-05; 0.7876; 0.3836; 85420.08585082322;
15017; 3.771; NA; NA; 6.037e-05; 0.7216; 0.3808; 86056.50661520602;
15018; 3.676; NA; NA; 6.036e-05; 0.6842; 0.3772; 86863.36641843256;
15019; 3.612; NA; NA; 6.036e-05; 0.8046; 0.3805; 86113.9850276815;
