Step; Train Loss Accum; Val Loss Accum ; lr;  norm ;  dt (s);  Tokens/s;
13450; 4.512; 4.387; 0.0001756; 1.226; 0.9509; 8614.734258245926;
13460; 4.507; 4.38; 0.0001753; 1.134; 0.9383; 8730.486697340484;
13470; 4.507; 4.376; 0.0001749; 1.254; 0.9512; 8612.335276053014;
13480; 4.504; 4.376; 0.0001745; 1.295; 0.9472; 8648.637217111142;
13490; 4.502; 4.374; 0.0001741; 1.483; 0.9357; 8755.329329531854;
13500; 4.509; 4.378; 0.0001738; 1.188; 0.932; 8789.940907407143;
13510; 4.507; 4.378; 0.0001734; 1.196; 0.944; 8677.966049093517;
13520; 4.503; 4.377; 0.000173; 1.12; 0.9378; 8735.316463908835;
13530; 4.505; 4.38; 0.0001726; 1.276; 0.9274; 8833.552940148109;
13540; 4.508; 4.383; 0.0001723; 1.122; 0.9367; 8745.958111734284;
13550; 4.503; 4.38; 0.0001719; 1.119; 0.9297; 8811.359654436154;
13560; 4.502; 4.383; 0.0001715; 1.286; 0.9322; 8787.740029253473;
13570; 4.507; 4.383; 0.0001711; 1.088; 0.9388; 8725.686643375982;
13580; 4.504; 4.38; 0.0001708; 1.595; 0.9407; 8708.812053736518;
13590; 4.501; 4.377; 0.0001704; 1.389; 0.9346; 8765.63964732063;
13600; 4.511; 4.386; 0.00017; 1.386; 0.9472; 8648.406468131034;
13610; 4.51; 4.386; 0.0001696; 1.201; 0.951; 8614.395167076915;
13620; 4.504; 4.379; 0.0001693; 1.252; 0.9503; 8620.47910458733;
13630; 4.519; 4.387; 0.0001689; 1.408; 0.9375; 8738.220000859586;
13640; 4.517; 4.391; 0.0001685; 1.281; 0.9427; 8689.47249948156;
13650; 4.505; 4.38; 0.0001682; 1.221; 0.9492; 8630.291994941344;
13660; 4.507; 4.38; 0.0001678; 1.144; 0.9374; 8738.935629211972;
13670; 4.503; 4.375; 0.0001674; 1.209; 0.936; 8752.146882316862;
13680; 4.504; 4.375; 0.0001671; 1.162; 0.9298; 8810.616301148953;
13690; 4.5; 4.371; 0.0001667; 0.9983; 0.922; 8885.253771606898;
13700; 4.499; 4.373; 0.0001663; 1.13; 0.9405; 8709.876118559656;
13710; 4.5; 4.372; 0.0001659; 1.295; 0.9257; 8849.813799118;
13720; 4.498; 4.368; 0.0001656; 1.274; 0.9406; 8709.20056179334;
13730; 4.497; 4.373; 0.0001652; 1.293; 0.9392; 8722.73828234876;
13740; 4.497; 4.371; 0.0001649; 1.286; 0.9345; 8766.02206013292;
13750; 4.493; 4.367; 0.0001645; 1.193; 0.9256; 8850.37912366155;
13760; 4.497; 4.372; 0.0001641; 1.181; 0.9433; 8684.53523430731;
13770; 4.493; 4.369; 0.0001638; 1.256; 0.9349; 8762.483220966466;
13780; 4.498; 4.371; 0.0001634; 1.176; 0.9248; 8857.988393265712;
13790; 4.494; 4.368; 0.000163; 1.097; 0.9365; 8747.697122683312;
13800; 4.499; 4.37; 0.0001627; 1.193; 0.9282; 8825.59791389634;
13810; 4.493; 4.369; 0.0001623; 1.173; 0.9418; 8698.071187521058;
13820; 4.493; 4.367; 0.0001619; 1.108; 0.9395; 8719.309526933253;
13830; 4.491; 4.366; 0.0001616; 1.131; 0.9407; 8708.388266295215;
13840; 4.489; 4.367; 0.0001612; 1.156; 0.9409; 8706.605279395215;
13850; 4.487; 4.365; 0.0001609; 1.099; 0.9303; 8805.499832012541;
13860; 4.485; 4.363; 0.0001605; 1.126; 0.9312; 8797.311414649683;
13870; 4.492; 4.368; 0.0001601; 1.152; 0.9301; 8807.908302721602;
13880; 4.486; 4.366; 0.0001598; 1.213; 0.9484; 8637.88565474088;
13890; 4.487; 4.362; 0.0001594; 1.164; 0.9399; 8715.673433709773;
13900; 4.483; 4.363; 0.0001591; 1.187; 0.9429; 8688.00698686953;
13910; 4.485; 4.366; 0.0001587; 1.199; 0.9427; 8689.514252960362;
13920; 4.483; 4.361; 0.0001584; 1.233; 0.9377; 8735.805064974951;
13930; 4.487; 4.364; 0.000158; 1.129; 0.9415; 8700.839847111203;
13940; 4.482; 4.362; 0.0001576; 1.182; 0.9369; 8743.817027873547;
13950; 4.479; 4.36; 0.0001573; 1.09; 0.9434; 8683.683640583742;
13960; 4.481; 4.363; 0.0001569; 1.281; 0.94; 8714.853299190598;
13970; 4.479; 4.362; 0.0001566; 1.12; 0.9519; 8605.603244106707;
13980; 4.478; 4.36; 0.0001562; 1.145; 0.9491; 8631.38249072044;
13990; 4.483; 4.367; 0.0001559; 1.106; 0.9528; 8597.700464944961;
14000; 4.476; 4.364; 0.0001555; 1.102; 0.9358; 8754.28535671564;
14010; 4.476; 4.361; 0.0001552; 1.418; 0.9426; 8690.630757934498;
14020; 4.475; 4.363; 0.0001548; 1.141; 0.944; 8678.25098268807;
14030; 4.474; 4.359; 0.0001545; 1.271; 0.9417; 8698.839715822236;
14040; 4.476; 4.359; 0.0001541; 1.191; 0.9465; 8655.146795530927;
14050; 4.483; 4.364; 0.0001538; 1.172; 0.9444; 8674.686276925562;
14060; 4.474; 4.356; 0.0001534; 1.299; 0.9272; 8835.122493889165;
14070; 4.472; 4.356; 0.0001531; 1.272; 0.9275; 8832.13605088953;
14080; 4.471; 4.352; 0.0001527; 1.45; 0.9359; 8752.976281189722;
14090; 4.468; 4.348; 0.0001524; 1.164; 0.9438; 8680.204377423011;
14100; 4.472; 4.35; 0.000152; 1.192; 0.9392; 8722.638635541469;
14110; 4.474; 4.352; 0.0001517; 1.231; 0.9514; 8610.615136905062;
14120; 4.473; 4.351; 0.0001513; 1.177; 0.9481; 8639.999066591363;
14130; 4.477; 4.352; 0.000151; 1.259; 0.9309; 8799.79428608308;
14140; 4.474; 4.356; 0.0001506; 1.263; 0.9534; 8592.020304929021;
14150; 4.469; 4.352; 0.0001503; 1.196; 0.9476; 8644.757482766334;
14160; 4.469; 4.352; 0.0001499; 2.312; 0.9278; 8829.312710889457;
14170; 4.468; 4.35; 0.0001496; 1.214; 0.9389; 8725.336545852679;
14180; 4.472; 4.355; 0.0001493; 1.124; 0.9458; 8661.770989703102;
14190; 4.468; 4.353; 0.0001489; 1.267; 0.945; 8668.982710848875;
14200; 4.469; 4.356; 0.0001486; 1.19; 0.9381; 8732.701156862975;
14210; 4.469; 4.359; 0.0001482; 1.189; 0.9484; 8637.99640399181;
14220; 4.462; 4.354; 0.0001479; 1.146; 0.9455; 8663.97038493184;
14230; 4.463; 4.355; 0.0001475; 1.2; 0.9538; 8589.037037629567;
14240; 4.467; 4.356; 0.0001472; 1.264; 0.9369; 8743.84150419649;
14250; 4.466; 4.355; 0.0001469; 1.233; 0.9449; 8669.555792397377;
14260; 4.464; 4.355; 0.0001465; 1.204; 0.9374; 8738.808941120937;
14270; 4.469; 4.36; 0.0001462; 1.349; 0.9352; 8759.80249197373;
14280; 4.466; 4.358; 0.0001458; 1.201; 0.9454; 8665.508659395755;
14290; 4.468; 4.355; 0.0001455; 1.144; 0.9461; 8658.920209307553;
14300; 4.467; 4.354; 0.0001452; 1.212; 0.9373; 8739.600246216456;
14310; 4.478; 4.365; 0.0001448; 1.132; 0.9385; 8728.46847947194;
14320; 4.473; 4.361; 0.0001445; 1.323; 0.9422; 8694.842210693118;
14330; 4.466; 4.355; 0.0001442; 1.282; 0.9384; 8730.063015985335;
14340; 4.469; 4.357; 0.0001438; 1.14; 0.9369; 8743.412075873852;
14350; 4.462; 4.351; 0.0001435; 1.296; 0.9338; 8772.917920761769;
14360; 4.465; 4.353; 0.0001432; 1.251; 0.941; 8705.469226844061;
14370; 4.466; 4.352; 0.0001428; 1.286; 0.9387; 8727.12721357927;
14380; 4.468; 4.352; 0.0001425; 1.266; 0.9408; 8707.783557724351;
14390; 4.464; 4.351; 0.0001422; 1.31; 0.9379; 8734.6524982542;
14400; 4.469; 4.351; 0.0001418; 1.102; 0.9356; 8756.079002044034;
14410; 4.464; 4.352; 0.0001415; 1.201; 0.9349; 8762.35361466415;
14420; 4.466; 4.353; 0.0001412; 1.359; 0.9368; 8744.40672286102;
14430; 4.47; 4.354; 0.0001408; 1.205; 0.9313; 8796.658260281172;
14440; 4.473; 4.354; 0.0001405; 1.285; 0.9362; 8750.662383325736;
14450; 4.473; 4.351; 0.0001402; 1.324; 0.9273; 8833.795945986942;
14460; 4.469; 4.348; 0.0001399; 1.175; 0.9367; 8745.25023619482;
14470; 4.467; 4.348; 0.0001395; 1.883; 0.9449; 8669.247368865912;
14480; 4.466; 4.349; 0.0001392; 1.605; 0.9341; 8770.340496002776;
14490; 4.467; 4.351; 0.0001389; 1.28; 0.9545; 8582.853737666424;
14500; 4.468; 4.352; 0.0001385; 1.218; 0.9379; 8734.283918754272;
14510; 4.472; 4.351; 0.0001382; 1.091; 0.9308; 8801.21208879763;
14520; 4.475; 4.354; 0.0001379; 1.181; 0.9394; 8720.276565829452;
14530; 4.47; 4.35; 0.0001376; 1.151; 0.9306; 8802.754383349038;
14540; 4.468; 4.351; 0.0001372; 1.163; 0.9404; 8711.36006206511;
14550; 4.472; 4.355; 0.0001369; 1.789; 0.9264; 8843.183469400834;
14560; 4.485; 4.366; 0.0001366; 1.641; 0.9284; 8823.472044197817;
14570; 4.475; 4.354; 0.0001363; 1.217; 0.9383; 8730.275960636218;
14580; 4.466; 4.349; 0.000136; 1.227; 0.9264; 8842.523486008711;
14590; 4.469; 4.354; 0.0001356; 1.158; 0.9409; 8706.967113717252;
14600; 4.465; 4.354; 0.0001353; 1.269; 0.9362; 8750.334791478901;
14610; 4.47; 4.356; 0.000135; 1.188; 0.9375; 8737.797790663048;
14620; 4.469; 4.352; 0.0001347; 1.522; 0.9176; 8927.246123139776;
14630; 4.47; 4.356; 0.0001344; 1.316; 0.9487; 8634.831397853137;
14640; 4.464; 4.349; 0.000134; 1.092; 0.9393; 8721.011393240404;
14650; 4.463; 4.347; 0.0001337; 1.211; 0.9353; 8758.45827732865;
14660; 4.461; 4.346; 0.0001334; 1.175; 0.9418; 8697.886232503155;
14670; 4.462; 4.345; 0.0001331; 1.246; 0.9379; 8734.619191599246;
14680; 4.466; 4.346; 0.0001328; 1.275; 0.9297; 8811.1992241162;
14690; 4.458; 4.342; 0.0001325; 1.192; 0.9378; 8735.538548526845;
14700; 4.459; 4.345; 0.0001321; 1.252; 0.9445; 8673.431549165933;
14710; 4.457; 4.343; 0.0001318; 1.208; 0.9326; 8784.136477273685;
14720; 4.46; 4.342; 0.0001315; 1.203; 0.938; 8733.644529318808;
14730; 4.458; 4.34; 0.0001312; 1.556; 0.9263; 8844.059806479378;
14740; 4.457; 4.34; 0.0001309; 1.288; 0.9287; 8821.397023140938;
14750; 4.458; 4.342; 0.0001306; 1.139; 0.9444; 8674.651235970488;
14760; 4.455; 4.338; 0.0001303; 1.393; 0.931; 8799.571175909274;
14770; 4.456; 4.338; 0.00013; 1.253; 0.9351; 8760.329572430961;
14780; 4.458; 4.34; 0.0001296; 1.128; 0.943; 8686.827465550754;
14790; 4.458; 4.339; 0.0001293; 1.192; 0.9362; 8749.806684842093;
14800; 4.461; 4.341; 0.000129; 1.345; 0.938; 8733.422540992879;
14810; 4.456; 4.336; 0.0001287; 1.397; 0.9447; 8671.715371742057;
14820; 4.456; 4.335; 0.0001284; 1.243; 0.9366; 8746.405601611428;
14830; 4.458; 4.339; 0.0001281; 1.763; 0.9422; 8694.659593134405;
14840; 4.463; 4.343; 0.0001278; 1.419; 0.93; 8808.962846454968;
14850; 4.458; 4.342; 0.0001275; 1.42; 0.9353; 8758.293070113525;
14860; 4.455; 4.337; 0.0001272; 1.145; 0.9285; 8822.898823998263;
14870; 4.454; 4.335; 0.0001269; 2.303; 0.9467; 8652.869071977762;
14880; 4.45; 4.333; 0.0001266; 1.441; 0.9212; 8893.056651221032;
14890; 4.452; 4.332; 0.0001263; 1.293; 0.9478; 8642.930883444562;
14900; 4.447; 4.327; 0.000126; 1.293; 0.9353; 8758.518557188769;
14910; 4.448; 4.33; 0.0001257; 1.222; 0.9321; 8788.306442087407;
14920; 4.445; 4.327; 0.0001254; 1.279; 0.9378; 8735.258723757797;
14930; 4.446; 4.326; 0.0001251; 1.248; 0.943; 8687.000969078237;
14940; 4.441; 4.324; 0.0001248; 1.303; 0.9412; 8703.786649211675;
14950; 4.44; 4.319; 0.0001245; 1.155; 0.9332; 8778.1916910053;
14960; 4.435; 4.317; 0.0001242; 1.289; 0.9441; 8677.115743150367;
14970; 4.437; 4.32; 0.0001239; 1.235; 0.9499; 8624.458298569172;
14980; 4.437; 4.317; 0.0001236; 1.346; 0.9366; 8746.726219529735;
14990; 4.436; 4.318; 0.0001233; 1.616; 0.9481; 8640.4118781924;
15000; 4.436; 4.319; 0.000123; 1.826; 0.9333; 8777.581734316213;
15010; 4.437; 4.319; 0.0001227; 1.176; 0.9342; 8768.856532911663;
15020; 4.432; 4.314; 0.0001224; 1.285; 0.9354; 8757.991694628221;
15030; 4.43; 4.31; 0.0001221; 1.295; 0.9317; 8792.0596472607;
15040; 4.431; 4.314; 0.0001218; 1.321; 0.935; 8761.296796033621;
15050; 4.427; 4.31; 0.0001215; 1.159; 0.9358; 8754.066778547685;
15060; 4.429; 4.31; 0.0001212; 1.544; 0.9436; 8681.682613863308;
15070; 4.43; 4.31; 0.0001209; 1.181; 0.934; 8770.67182632508;
15080; 4.431; 4.31; 0.0001206; 1.537; 0.9474; 8646.787217958074;
15090; 4.426; 4.306; 0.0001203; 1.347; 0.9353; 8758.69716905332;
15100; 4.427; 4.307; 0.00012; 1.174; 0.9433; 8683.962365503075;
15110; 4.427; 4.306; 0.0001197; 1.416; 0.9424; 8692.68209435528;
15120; 4.421; 4.3; 0.0001195; 1.314; 0.9389; 8725.551475812821;
15130; 4.426; 4.304; 0.0001192; 1.335; 0.9304; 8805.053044185763;
15140; 4.427; 4.303; 0.0001189; 1.206; 0.9345; 8765.755933066464;
15150; 4.423; 4.301; 0.0001186; 1.489; 0.9293; 8814.89286154997;
15160; 4.419; 4.299; 0.0001183; 1.174; 0.9359; 8753.094461027162;
15170; 4.424; 4.306; 0.000118; 1.306; 0.935; 8761.082335422478;
15180; 4.418; 4.301; 0.0001177; 1.574; 0.9248; 8858.324095443755;
15190; 4.419; 4.3; 0.0001174; 1.166; 0.9424; 8692.323645298888;
15200; 4.421; 4.299; 0.0001172; 1.179; 0.9359; 8753.036485613806;
15210; 4.418; 4.296; 0.0001169; 1.224; 0.9305; 8803.613702893197;
15220; 4.417; 4.295; 0.0001166; 1.17; 0.9358; 8754.002099345942;
15230; 4.415; 4.295; 0.0001163; 1.298; 0.931; 8799.010070026416;
15240; 4.414; 4.295; 0.000116; 1.37; 0.9442; 8675.934795662;
15250; 4.412; 4.295; 0.0001158; 1.199; 0.9316; 8793.029390080026;
15260; 4.41; 4.293; 0.0001155; 1.471; 0.9366; 8746.67055501051;
15270; 4.411; 4.295; 0.0001152; 1.207; 0.9469; 8651.590149198262;
15280; 4.414; 4.297; 0.0001149; 1.346; 0.9403; 8711.837151298836;
15290; 4.412; 4.296; 0.0001146; 1.162; 0.9369; 8744.135230760656;
15300; 4.41; 4.293; 0.0001144; 1.212; 0.9375; 8738.355561207103;
15310; 4.409; 4.293; 0.0001141; 1.615; 0.9408; 8707.397382692523;
15320; 4.407; 4.291; 0.0001138; 1.075; 0.9505; 8618.93731606857;
15330; 4.408; 4.292; 0.0001135; 1.51; 0.9558; 8570.518083282324;
15340; 4.404; 4.289; 0.0001132; 1.095; 0.9389; 8724.811452240181;
15350; 4.406; 4.289; 0.000113; 1.285; 0.9499; 8624.153075364778;
15360; 4.407; 4.289; 0.0001127; 1.604; 0.9593; 8539.61491113613;
15370; 4.406; 4.29; 0.0001124; 1.157; 0.9341; 8769.778634910774;
15380; 4.405; 4.289; 0.0001121; 1.22; 0.9549; 8579.026359983282;
15390; 4.404; 4.288; 0.0001119; 1.217; 0.9446; 8672.87327916869;
15400; 4.408; 4.293; 0.0001116; 1.275; 0.9462; 8657.569690817087;
15410; 4.411; 4.295; 0.0001113; 1.52; 0.9407; 8708.408130410166;
15420; 4.405; 4.295; 0.0001111; 1.373; 0.9455; 8664.049033444342;
15430; 4.404; 4.296; 0.0001108; 1.216; 0.9467; 8652.781910209327;
15440; 4.401; 4.292; 0.0001105; 1.598; 0.9318; 8791.668210764195;
15450; 4.398; 4.29; 0.0001103; 1.494; 0.9258; 8848.243578858512;
15460; 4.398; 4.291; 0.00011; 1.263; 0.9527; 8598.556794826012;
15470; 4.401; 4.293; 0.0001097; 1.374; 0.9345; 8765.952731357474;
15480; 4.404; 4.291; 0.0001095; 1.384; 0.934; 8770.721080267003;
15490; 4.409; 4.299; 0.0001092; 1.208; 0.9406; 8709.68403783621;
15500; 4.4; 4.29; 0.0001089; 1.227; 0.9415; 8701.168150341933;
15510; 4.409; 4.3; 0.0001087; 1.245; 0.9268; 8838.779376881888;
15520; 4.404; 4.294; 0.0001084; 1.216; 0.9513; 8611.042409706793;
15530; 4.397; 4.285; 0.0001081; 1.197; 0.9411; 8705.021505063063;
15540; 4.399; 4.285; 0.0001079; 1.826; 0.9461; 8658.472898849064;
15550; 4.398; 4.287; 0.0001076; 1.376; 0.947; 8650.60125862675;
15560; 4.394; 4.283; 0.0001073; 1.291; 0.9556; 8572.54090650071;
15570; 4.395; 4.284; 0.0001071; 1.319; 0.9411; 8704.39521295151;
15580; 4.395; 4.282; 0.0001068; 1.256; 0.9343; 8767.697466202897;
15590; 4.394; 4.281; 0.0001066; 1.178; 0.9387; 8727.007517322709;
15600; 4.394; 4.279; 0.0001063; 2.114; 0.93; 8808.278606230546;
15610; 4.394; 4.279; 0.000106; 1.147; 0.9435; 8682.290284326957;
15620; 4.393; 4.28; 0.0001058; 1.338; 0.9544; 8583.47338241139;
15630; 4.393; 4.279; 0.0001055; 1.298; 0.9419; 8697.078247469703;
15640; 4.389; 4.277; 0.0001053; 1.379; 0.9401; 8714.272003514141;
15650; 4.393; 4.28; 0.000105; 1.336; 0.9331; 8779.55543018105;
15660; 4.393; 4.28; 0.0001048; 1.554; 0.9353; 8758.46944020311;
15670; 4.389; 4.276; 0.0001045; 1.322; 0.9423; 8693.845608170253;
15680; 4.389; 4.276; 0.0001043; 1.187; 0.9419; 8696.880126920745;
15690; 4.392; 4.276; 0.000104; 1.165; 0.945; 8668.51905146102;
15700; 4.391; 4.277; 0.0001037; 1.934; 0.9435; 8682.709341311918;
15710; 4.397; 4.28; 0.0001035; 1.18; 0.945; 8669.175187804123;
15720; 4.395; 4.281; 0.0001032; 1.294; 0.9443; 8675.400298036102;
15730; 4.393; 4.278; 0.000103; 1.811; 0.9423; 8693.953397423473;
15740; 4.4; 4.284; 0.0001027; 1.439; 0.9474; 8647.170211630784;
15750; 4.393; 4.278; 0.0001025; 1.199; 0.9458; 8661.233869211348;
15760; 4.395; 4.278; 0.0001022; 1.153; 0.9467; 8653.126209425885;
15770; 4.396; 4.279; 0.000102; 1.18; 0.9339; 8771.813764500026;
15780; 4.395; 4.279; 0.0001017; 1.185; 0.9476; 8645.068516463747;
15790; 4.397; 4.278; 0.0001015; 1.251; 0.9372; 8741.16327248647;
15800; 4.393; 4.277; 0.0001013; 1.28; 0.9503; 8620.82300081191;
15810; 4.394; 4.276; 0.000101; 1.188; 0.9527; 8598.593375529157;
15820; 4.393; 4.274; 0.0001008; 1.244; 0.9453; 8666.382922353814;
15830; 4.391; 4.273; 0.0001005; 1.182; 0.9552; 8576.227636180474;
15840; 4.397; 4.276; 0.0001003; 1.37; 0.9387; 8727.262429966742;
15850; 4.396; 4.274; 0.0001; 1.331; 0.9403; 8712.230347444667;
15860; 4.393; 4.274; 9.98e-05; 1.179; 0.9389; 8724.84025320512;
15870; 4.393; 4.275; 9.955e-05; 1.221; 0.9419; 8697.732109330009;
15880; 4.392; 4.275; 9.931e-05; 1.216; 0.9396; 8719.030740907563;
15890; 4.395; 4.276; 9.907e-05; 1.294; 0.9384; 8729.497432197253;
15900; 4.39; 4.273; 9.884e-05; 1.23; 0.9476; 8644.761832733655;
15910; 4.389; 4.273; 9.86e-05; 1.283; 0.9416; 8699.963024369197;
15920; 4.388; 4.274; 9.836e-05; 1.248; 0.94; 8714.762673849553;
15930; 4.388; 4.271; 9.812e-05; 1.37; 0.9261; 8845.892709008333;
15940; 4.388; 4.271; 9.789e-05; 1.409; 0.9356; 8756.250820076533;
15950; 4.4; 4.283; 9.765e-05; 1.31; 0.934; 8770.526306546522;
15960; 4.39; 4.276; 9.741e-05; 1.133; 0.9406; 8709.306524552143;
15970; 4.388; 4.271; 9.718e-05; 1.22; 0.9377; 8736.393679745677;
15980; 4.389; 4.273; 9.695e-05; 1.836; 0.9431; 8686.34213173459;
15990; 4.387; 4.271; 9.671e-05; 1.224; 0.937; 8742.962667570486;
16000; 4.385; 4.268; 9.648e-05; 1.479; 0.9339; 8771.710753954192;
16010; 4.385; 4.268; 9.625e-05; 1.578; 0.9391; 8723.708296878483;
16020; 4.386; 4.267; 9.602e-05; 1.634; 0.9341; 8770.1345465275;
16030; 4.388; 4.267; 9.579e-05; 1.192; 0.9376; 8736.964600784298;
16040; 4.386; 4.266; 9.556e-05; 1.189; 0.9321; 8788.915642138005;
16050; 4.395; 4.273; 9.533e-05; 1.269; 0.9319; 8790.435638478046;
16060; 4.391; 4.269; 9.51e-05; 1.384; 0.9309; 8799.663573699665;
16070; 4.391; 4.267; 9.488e-05; 1.194; 0.9399; 8716.029389173169;
16080; 4.388; 4.265; 9.465e-05; 1.158; 0.946; 8659.44176619682;
16090; 4.392; 4.267; 9.442e-05; 1.482; 0.9432; 8684.90840789453;
16100; 4.388; 4.265; 9.42e-05; 1.293; 0.9265; 8841.859050532536;
16110; 4.39; 4.266; 9.397e-05; 1.215; 0.9354; 8757.900169883147;
16120; 4.385; 4.264; 9.375e-05; 1.338; 0.9419; 8697.639638047856;
16130; 4.385; 4.263; 9.352e-05; 1.251; 0.946; 8659.337013327568;
16140; 4.384; 4.263; 9.33e-05; 1.253; 0.9327; 8783.381992856162;
16150; 4.382; 4.263; 9.308e-05; 1.36; 0.9533; 8593.722275092747;
16160; 4.384; 4.264; 9.286e-05; 1.18; 0.9432; 8685.617526071586;
16170; 4.387; 4.269; 9.264e-05; 1.308; 0.9436; 8681.480807110986;
16180; 4.381; 4.264; 9.242e-05; 1.285; 0.9496; 8626.567310082264;
16190; 4.381; 4.265; 9.22e-05; 1.318; 0.9465; 8654.599596535414;
16200; 4.381; 4.265; 9.198e-05; 1.314; 0.9451; 8667.613746395195;
16210; 4.378; 4.262; 9.176e-05; 1.937; 0.9345; 8766.147301990972;
16220; 4.376; 4.262; 9.155e-05; 1.23; 0.9354; 8757.741680336936;
16230; 4.376; 4.261; 9.133e-05; 1.435; 0.9375; 8738.237779026187;
16240; 4.38; 4.265; 9.111e-05; 1.221; 0.9303; 8805.502088631794;
16250; 4.376; 4.261; 9.09e-05; 2.715; 0.9506; 8617.780796197714;
16260; 4.376; 4.262; 9.068e-05; 1.253; 0.9398; 8716.847533666416;
16270; 4.384; 4.265; 9.047e-05; 1.212; 0.9477; 8644.176801428966;
16280; 4.376; 4.261; 9.026e-05; 1.28; 0.9319; 8790.671779758735;
16290; 4.377; 4.261; 9.005e-05; 1.32; 0.9277; 8830.878488397047;
16300; 4.376; 4.257; 8.983e-05; 1.165; 0.9443; 8674.914050034135;
16310; 4.376; 4.257; 8.962e-05; 1.394; 0.9447; 8671.122310190312;
16320; 4.376; 4.259; 8.941e-05; 1.547; 0.9497; 8626.24028078174;
16330; 4.377; 4.258; 8.92e-05; 1.252; 0.9417; 8698.94322427925;
16340; 4.378; 4.257; 8.9e-05; 1.125; 0.9374; 8739.031203360533;
16350; 4.376; 4.259; 8.879e-05; 1.285; 0.9413; 8702.516877211263;
16360; 4.379; 4.263; 8.858e-05; 1.265; 0.9321; 8788.315433356003;
16370; 4.377; 4.258; 8.837e-05; 1.414; 0.9418; 8698.091004596658;
16380; 4.378; 4.258; 8.817e-05; 1.326; 0.9359; 8752.606153669016;
16390; 4.377; 4.258; 8.796e-05; 1.252; 0.9372; 8741.330057938465;
16400; 4.375; 4.256; 8.776e-05; 1.237; 0.9379; 8734.319443134596;
16410; 4.374; 4.255; 8.755e-05; 1.245; 0.9376; 8737.602254501642;
16420; 4.375; 4.258; 8.735e-05; 1.52; 0.934; 8770.71660261306;
16430; 4.376; 4.258; 8.715e-05; 1.27; 0.9431; 8686.063254032377;
16440; 4.375; 4.256; 8.695e-05; 1.399; 0.9396; 8718.42676567248;
16450; 4.376; 4.257; 8.675e-05; 1.197; 0.9244; 8861.808221891464;
16460; 4.376; 4.257; 8.655e-05; 1.153; 0.9335; 8775.907031889528;
16470; 4.377; 4.256; 8.635e-05; 1.189; 0.9409; 8706.552330553517;
16480; 4.376; 4.258; 8.615e-05; 1.427; 0.9345; 8765.726861340758;
16490; 4.375; 4.259; 8.595e-05; 1.568; 0.9457; 8662.065779260345;
16500; 4.372; 4.259; 8.575e-05; 1.194; 0.9254; 8852.102897462704;
16510; 4.373; 4.258; 8.556e-05; 1.265; 0.9328; 8782.44131439079;
16520; 4.37; 4.256; 8.536e-05; 1.274; 0.9342; 8768.872198073896;
16530; 4.368; 4.255; 8.517e-05; 1.312; 0.9375; 8738.551131086386;
16540; 4.371; 4.258; 8.497e-05; 1.291; 0.9373; 8740.12267501682;
16550; 4.37; 4.257; 8.478e-05; 1.332; 0.9368; 8744.489063960978;
16560; 4.376; 4.26; 8.458e-05; 1.245; 0.9452; 8666.774212165055;
16570; 4.374; 4.258; 8.439e-05; 1.497; 0.9541; 8586.38197645724;
16580; 4.371; 4.256; 8.42e-05; 1.285; 0.9598; 8534.903666881863;
16590; 4.372; 4.256; 8.401e-05; 1.428; 0.9411; 8704.781121729538;
16600; 4.373; 4.257; 8.382e-05; 1.461; 0.9449; 8669.551417442079;
16610; 4.373; 4.258; 8.363e-05; 1.244; 0.9356; 8756.01429310446;
16620; 4.37; 4.258; 8.344e-05; 1.236; 0.9482; 8639.540674668779;
16630; 4.371; 4.259; 8.325e-05; 1.476; 0.9406; 8709.19835426328;
16640; 4.37; 4.256; 8.307e-05; 1.197; 0.9354; 8758.047503338457;
16650; 4.37; 4.256; 8.288e-05; 1.446; 0.9394; 8720.365092691385;
16660; 4.39; 4.271; 8.269e-05; 1.25; 0.9431; 8686.254294305985;
16670; 4.389; 4.271; 8.251e-05; 1.525; 0.9455; 8664.516584631361;
16680; 4.38; 4.265; 8.232e-05; 1.204; 0.9361; 8751.270833264352;
16690; 4.375; 4.26; 8.214e-05; 1.208; 0.9346; 8765.326585647153;
16700; 4.375; 4.258; 8.196e-05; 1.438; 0.953; 8595.934554318914;
16710; 4.372; 4.256; 8.178e-05; 1.289; 0.9296; 8812.446667236043;
16720; 4.374; 4.259; 8.159e-05; 1.492; 0.9364; 8748.289568552766;
16730; 4.374; 4.257; 8.141e-05; 1.459; 0.936; 8752.120130131467;
16740; 4.372; 4.255; 8.123e-05; 1.746; 0.9385; 8728.918616440622;
16750; 4.371; 4.254; 8.105e-05; 1.3; 0.9369; 8743.416525691997;
16760; 4.368; 4.252; 8.088e-05; 1.529; 0.9371; 8741.576912088223;
16770; 4.375; 4.258; 8.07e-05; 1.342; 0.9392; 8722.023090183511;
16780; 4.372; 4.256; 8.052e-05; 1.296; 0.9416; 8699.800016508478;
16790; 4.372; 4.254; 8.035e-05; 1.219; 0.9428; 8688.60895171236;
16800; 4.369; 4.253; 8.017e-05; 1.191; 0.9385; 8728.987360655237;
16810; 4.368; 4.253; 7.999e-05; 1.438; 0.9419; 8697.577991618771;
16820; 4.368; 4.253; 7.982e-05; 1.258; 0.9341; 8769.926368301427;
16830; 4.372; 4.256; 7.965e-05; 1.225; 0.9438; 8679.568495856713;
